,41306,,,,,,,41306,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
07520P元富7D,3990,42000,5,0.1,0.1,0.12,0.12,41324,0.07,41323,
07523P元富7M,150,15000,1,0.01,0.01,0.01,0.01,41310,0.01,41310,
07526P大華4G,5450,40000,3,0.14,0.14,0.11,0.18,41324,0.11,41325,
07528P群益MX,63400,120000,5,0.53,0.54,0.52,0.61,41306,0.48,41309,
07529P群益MY,33070,3307000,110,0.01,0.01,0.01,0.01,41324,0.01,41324,
07531P群益ND,13640,1364000,22,0.01,0.01,0.01,0.01,41328,0.01,41328,
07532P群益NF,350,5000,1,0.07,0.07,0.07,0.07,41311,0.07,41311,
07533P群益NG,734450,1441000,103,0.51,0.47,0.36,1,41310,0.36,41332,
07534P中信H6,12740,42000,2,0.3,0.34,0.37,0.37,41311,0.3,41310,
07535PIL元大,73430,106000,6,0.69,0.68,0.68,0.76,41310,0.62,41326,
07538PIP元大,21120,741000,14,0.03,0.02,0.01,0.04,41306,0.01,41332,
07540P國泰F7,2090,38000,2,0.06,0.06,0.03,0.08,41323,0.03,41324,
07542P富邦NR,6010,117000,3,0.05,0.05,0.03,0.06,41324,0.03,41327,
07543P富邦NT,82240,2911000,50,0.03,0.06,0.01,0.15,41310,0.01,41328,
07545P元富7P,29180,135000,9,0.22,0.22,0.2,0.25,41306,0.2,41310,
07546PIS元大,518020,976000,17,0.53,0.51,0.41,0.6,41306,0.37,41330,
07548P兆豐BP,21830,92000,6,0.24,0.21,0.11,0.32,41311,0.09,41326,
07549P國泰F8,511490,657000,38,0.78,0.77,0.79,0.88,41311,0.63,41330,
07551P統一EW,39760,88000,9,0.45,0.67,0.67,0.67,41330,0.02,41330,
07552P國票LD,5780,13000,2,0.44,0.45,0.44,0.46,41327,0.44,41332,
07553P國票LF,220,11000,1,0.02,0.02,0.02,0.02,41311,0.02,41311,
07554P國票LG,35990,400000,6,0.09,0.08,0.08,0.09,41306,0.08,41310,
07555P康和KF,720,2000,1,0.36,0.36,0.36,0.36,41310,0.36,41310,
07557P群益NJ,34800,120000,2,0.29,0.29,0.29,0.29,41306,0.29,41306,
07559P群益NQ,302940,297000,4,1.02,1.02,1.02,1.02,41325,1.02,41325,
07560P群益NS,7500,750000,12,0.01,0.01,0.01,0.01,41325,0.01,41325,
07563P群益NW,120,12000,1,0.01,0.01,0.01,0.01,41326,0.01,41326,
07564P群益NX,34910,429000,10,0.08,0.16,0.05,0.43,41311,0.05,41328,
07565P兆豐BW,4440,444000,13,0.01,0.01,0.01,0.01,41331,0.01,41331,
07566P富邦NY,146650,598000,8,0.25,0.21,0.17,0.25,41306,0.17,41311,
07570PIU元大,83090,86000,6,0.97,1,1,1.06,41326,0.93,41311,
07571PIV元大,245520,198000,2,1.24,1.24,1.24,1.24,41325,1.24,41325,
07574P國泰1G,1200,15000,1,0.08,0.08,0.08,0.08,41311,0.08,41311,
07576P元富7T,36910,595000,10,0.06,0.1,0.01,0.2,41306,0.01,41325,
07577P日盛7V,11000,50000,1,0.22,0.22,0.22,0.22,41311,0.22,41311,
07578P日盛7W,33130,3313000,51,0.01,0.01,0.01,0.01,41330,0.01,41330,
07579P兆豐BX,5390,77000,1,0.07,0.07,0.07,0.07,41325,0.07,41325,
07580P中信H9,2400,20000,1,0.12,0.12,0.12,0.12,41326,0.12,41326,
07581P國泰1H,500,10000,1,0.05,0.05,0.05,0.05,41306,0.05,41306,
07582P國泰1J,7930,65000,6,0.12,0.11,0.03,0.17,41306,0.03,41326,
07588P日盛7Z,1310,6000,2,0.22,0.3,0.18,0.41,41310,0.18,41323,
07589PJC元大,1390,139000,14,0.01,0.01,0.01,0.01,41332,0.01,41332,
07594P群益A5,18040,248000,3,0.07,0.08,0.08,0.08,41310,0.07,41309,
07595P群益A6,108910,1144000,16,0.1,0.07,0.05,0.11,41306,0.05,41326,
07596P凱基9N,180,2000,1,0.09,0.09,0.09,0.09,41328,0.09,41328,
07597P09富邦,7200,208000,8,0.03,0.03,0.01,0.05,41310,0.01,41325,
07598P10富邦,42950,247000,4,0.17,0.18,0.14,0.23,41306,0.14,41311,
07599P11富邦,10290,1029000,17,0.01,0.01,0.01,0.01,41332,0.01,41332,
07600P13富邦,20,2000,1,0.01,0.01,0.01,0.01,41331,0.01,41331,
07602PJD元大,929980,2097000,48,0.44,0.45,0.27,0.62,41310,0.27,41332,
07603P元富8K,105680,192000,11,0.55,0.43,0.18,0.6,41311,0.18,41324,
07604P元富8M,8410,191000,9,0.04,0.06,0.01,0.11,41306,0.01,41326,
07606P日盛8J,184290,198000,6,0.93,0.57,0.35,0.96,41310,0.35,41327,
07607P日盛8K,88740,270000,9,0.33,0.18,0.03,0.39,41310,0.03,41332,
07608P日盛8L,2772660,2124000,135,1.31,1.3,1.28,1.61,41306,1.14,41325,
07609PJG元大,1107730,2571000,67,0.43,0.41,0.39,0.49,41323,0.34,41328,
07611P統一FC,5600,20000,2,0.28,0.28,0.29,0.29,41311,0.27,41309,
07612P國泰1Q,212060,274000,13,0.77,0.77,0.76,0.93,41310,0.59,41328,
07613PNM永豐,17110,165000,8,0.1,0.09,0.03,0.19,41311,0.03,41325,
07614PNN永豐,32620,179000,9,0.18,0.14,0.05,0.23,41311,0.05,41331,
07615PNP永豐,20800,80000,1,0.26,0.26,0.26,0.26,41311,0.26,41311,
07617P日盛8P,46380,146000,4,0.32,0.42,0.27,0.59,41306,0.25,41326,
07618P元富8Q,46000,120000,4,0.38,0.36,0.32,0.48,41306,0.29,41326,
07620P國泰1R,8000,10000,1,0.8,0.8,0.8,0.8,41332,0.8,41332,
07621P國泰1S,77160,57000,3,1.35,1.31,1.38,1.38,41331,1.18,41310,
07622P群益B2,4520,452000,49,0.01,0.01,0.01,0.01,41327,0.01,41327,
07623P群益B6,132090,901000,45,0.15,0.21,0.02,0.44,41311,0.02,41332,
07624P群益B8,9100,10000,1,0.91,0.91,0.91,0.91,41311,0.91,41311,
07625P群益C1,2250,225000,6,0.01,0.01,0.01,0.01,41325,0.01,41325,
07626P群益C2,4790,479000,7,0.01,0.01,0.01,0.01,41332,0.01,41332,
07627PNW永豐,73300,270000,5,0.27,0.28,0.25,0.3,41306,0.24,41309,
07628PNX永豐,5600,20000,1,0.28,0.28,0.28,0.28,41306,0.28,41306,
07629PNY永豐,1190,7000,1,0.17,0.17,0.17,0.17,41309,0.17,41309,
07631P日盛8T,21600,80000,2,0.27,0.27,0.16,0.38,41311,0.16,41325,
07633P兆豐CJ,3480,137000,6,0.03,0.02,0.01,0.04,41310,0.01,41330,
07634P兆豐CL,70480,136000,11,0.52,0.45,0.35,0.61,41311,0.29,41330,
07635P20富邦,1410,136000,5,0.01,0.01,0.01,0.02,41310,0.01,41330,
07636P22富邦,347660,669000,19,0.52,0.52,0.51,0.57,41311,0.47,41324,
07637P統一FF,6400,400000,12,0.02,0.02,0.01,0.05,41306,0.01,41328,
07639PJN元大,319830,4574000,110,0.07,0.06,0.05,0.11,41310,0.02,41325,
07640PJP元大,1528430,2804000,24,0.55,0.6,0.44,0.8,41306,0.43,41328,
07642PJV元大,56690,97000,6,0.58,0.59,0.47,0.72,41311,0.47,41330,
07643PJW元大,26520,52000,3,0.51,0.51,0.51,0.51,41327,0.51,41327,
07644P24富邦,119730,205000,18,0.58,0.53,0.46,0.7,41327,0.44,41328,
07647P元富8X,10650,80000,2,0.13,0.16,0.12,0.19,41309,0.12,41327,
07649P元富8Z,1387170,619000,17,2.24,2.31,2.55,2.55,41330,2.09,41325,
07650P元富9A,2620750,3560000,57,0.74,0.71,0.38,1.03,41306,0.34,41330,
07651P永豐09,3960,396000,4,0.01,0.01,0.01,0.01,41310,0.01,41310,
07653P日盛9D,2000,20000,1,0.1,0.1,0.1,0.1,41311,0.1,41311,
07654P日盛9E,19740,227000,4,0.09,0.08,0.08,0.1,41306,0.08,41309,
07657PA6凱基,85620,500000,9,0.17,0.21,0.14,0.28,41311,0.14,41332,
07658PA7凱基,33750,733000,28,0.05,0.04,0.01,0.08,41306,0.01,41332,
07659P國泰1V,141770,285000,27,0.5,0.48,0.4,0.58,41311,0.38,41330,
07660P國泰1W,10500,20000,2,0.52,0.52,0.54,0.54,41310,0.51,41306,
07661PA9凱基,7420,742000,50,0.01,0.01,0.01,0.01,41332,0.01,41332,
07662PB4凱基,128200,281000,15,0.46,0.41,0.18,0.68,41306,0.18,41328,
07663PKC元大,55980,98000,5,0.57,0.57,0.57,0.63,41306,0.52,41309,
07664PKD元大,59650,30000,5,1.99,1.99,1.96,2.14,41323,1.94,41324,
07665PKE元大,1208740,5332000,282,0.23,0.24,0.17,0.35,41324,0.07,41328,
07666PKF元大,83540,571000,10,0.15,0.13,0.11,0.15,41306,0.11,41309,
07667P兆豐CX,2600,260000,10,0.01,0.01,0.01,0.01,41332,0.01,41332,
07669P兆豐CZ,50,1000,1,0.05,0.05,0.05,0.05,41311,0.05,41311,
07670P工銀M5,63220,3247000,51,0.02,0.02,0.01,0.05,41309,0.01,41331,
07671PKL元大,29270,47000,5,0.62,0.66,0.73,0.73,41323,0.57,41310,
07672PKM元大,514060,15880000,292,0.03,0.02,0.01,0.08,41306,0.01,41332,
07674PC6凱基,8450,845000,91,0.01,0.01,0.01,0.01,41327,0.01,41327,
07677P日盛9P,656490,597000,17,1.1,1.1,1.17,1.18,41332,1.05,41328,
07678P日盛9Q,400,40000,2,0.01,0.01,0.01,0.01,41326,0.01,41326,
07679P日盛9R,29600,90000,5,0.33,0.34,0.3,0.39,41306,0.3,41310,
07680P日盛9S,330970,493000,32,0.67,0.81,0.6,1.35,41310,0.53,41327,
07681P國票LU,83300,115000,4,0.72,0.7,0.69,0.73,41311,0.68,41323,
07682P統一FG,600,40000,3,0.02,0.02,0.01,0.02,41327,0.01,41328,
07685P兆豐DD,2400,240000,9,0.01,0.01,0.01,0.01,41332,0.01,41332,
07689PC7凱基,308060,536000,35,0.57,0.63,0.53,0.83,41310,0.52,41332,
07690PKP元大,2000,20000,2,0.1,0.1,0.1,0.1,41331,0.1,41331,
07691P國泰2A,228650,566000,9,0.4,0.54,0.33,0.75,41311,0.33,41331,
07694P兆豐DH,6290,9000,4,0.7,0.72,0.68,0.76,41323,0.68,41328,
07695P康和KK,1160,3000,3,0.39,0.4,0.35,0.44,41310,0.35,41311,
07696PKT元大,700,10000,1,0.07,0.07,0.07,0.07,41309,0.07,41309,
07698PKV元大,300,5000,1,0.06,0.06,0.06,0.06,41311,0.06,41311,
07699P國泰2F,17480,26000,6,0.67,0.68,0.74,0.74,41328,0.63,41311,
07701P群益C3,748520,758000,41,0.99,1,1.02,1.2,41324,0.81,41306,
07703P群益C6,1633700,1884000,27,0.87,1,0.78,1.21,41306,0.66,41330,
07704P群益C7,8990,218000,10,0.04,0.06,0.01,0.12,41310,0.01,41332,
07705P群益D5,107200,418000,24,0.26,0.24,0.2,0.29,41311,0.18,41331,
07706P國票MA,106290,220000,5,0.48,0.48,0.46,0.49,41323,0.46,41325,
07709P統一FV,9010,21000,6,0.43,0.43,0.33,0.53,41310,0.33,41330,
07710P統一FX,9600,40000,3,0.24,0.24,0.2,0.28,41327,0.2,41330,
07712PD8凱基,990,14000,3,0.07,0.08,0.06,0.11,41306,0.06,41311,
07714PE3凱基,15220,14000,2,1.09,1.06,1.13,1.13,41332,0.98,41309,
07715PE4凱基,592350,855000,13,0.69,0.7,0.68,0.74,41310,0.66,41324,
07717P33富邦,177440,212000,12,0.84,0.79,0.75,0.94,41310,0.63,41326,
07718P34富邦,138720,120000,13,1.16,1.18,1.24,1.33,41323,0.98,41330,
07719P35富邦,53870,136000,5,0.4,0.44,0.35,0.53,41306,0.35,41326,
07720P36富邦,407380,468000,9,0.87,0.86,0.83,0.92,41309,0.78,41330,
07721P群益E1,13193460,5844000,87,2.26,2.34,1.71,2.98,41309,1.53,41330,
07723P日盛A4,293670,1934000,43,0.15,0.11,0.05,0.3,41306,0.04,41326,
07724P大華5L,10190,967000,19,0.01,0.01,0.01,0.03,41306,0.01,41327,
07725P元富9H,48220,726000,9,0.07,0.07,0.05,0.09,41306,0.05,41309,
07727P元富9K,914870,1672000,28,0.55,0.47,0.28,0.76,41306,0.27,41327,
07729P元富9U,1000,1000,1,1,1,1,1,41309,1,41309,
07730P工銀N1,608160,5084000,72,0.12,0.07,0.03,0.17,41306,0.03,41332,
07733PKZ元大,2370,137000,3,0.02,0.02,0.02,0.02,41310,0.01,41309,
07734P統一GA,43900,140000,7,0.31,0.31,0.29,0.37,41310,0.28,41325,
07735P統一GH,129690,198000,2,0.66,0.66,0.69,0.69,41326,0.62,41325,
07736P統一GJ,116820,99000,1,1.18,1.18,1.18,1.18,41325,1.18,41325,
07737P統一GK,62300,820000,12,0.08,0.11,0.04,0.2,41306,0.04,41331,
07738P永豐40,528600,474000,3,1.12,1.14,1.16,1.16,41332,1.1,41331,
07739PF2凱基,557540,983000,53,0.57,0.51,0.3,0.85,41311,0.3,41332,
07740PF3凱基,878040,2856000,57,0.31,0.35,0.33,0.47,41311,0.23,41327,
07741P中信K4,582100,1420000,16,0.41,0.36,0.21,0.46,41306,0.21,41328,
07742P群益F1,154050,110000,27,1.4,1.33,1.29,1.43,41309,1.22,41325,
07744P群益G1,224880,188000,9,1.2,1.26,1.07,1.55,41309,0.79,41330,
07745P群益G2,7200,125000,9,0.06,0.06,0.03,0.08,41306,0.03,41311,
07746P日盛B4,3801490,4385000,191,0.87,0.67,0.41,1.15,41310,0.41,41332,
07747P大華5N,120460,826000,24,0.15,0.13,0.11,0.17,41310,0.1,41330,
07748PF7凱基,5984350,16485000,315,0.36,0.32,0.23,0.64,41306,0.19,41328,
07749PF8凱基,247780,1088000,61,0.23,0.19,0.11,0.4,41306,0.1,41330,
07751PLE元大,4550,455000,41,0.01,0.01,0.01,0.01,41325,0.01,41325,
07752PLF元大,332070,494000,15,0.67,0.67,0.82,0.82,41331,0.55,41309,
07753P41富邦,2000,20000,1,0.1,0.1,0.1,0.1,41310,0.1,41310,
07754P45富邦,1980,198000,2,0.01,0.01,0.01,0.01,41326,0.01,41326,
07756PH1凱基,201960,99000,1,2.04,2.04,2.04,2.04,41323,2.04,41323,
07757PH2凱基,1233700,4636000,132,0.27,0.22,0.14,0.41,41306,0.11,41325,
07760PLM元大,228100,160000,8,1.43,1.46,1.37,1.61,41310,1.37,41324,
07761P統一GR,2270,227000,4,0.01,0.01,0.01,0.01,41326,0.01,41326,
07762P國泰2P,19300,19000,10,1.02,1.02,0.92,1.11,41310,0.89,41330,
07765P群益G8,171450,75000,6,2.29,2.37,2.47,2.47,41311,2.18,41309,
07766P中信K7,1413720,2178000,16,0.65,0.7,0.43,0.9,41309,0.39,41331,
07767P48富邦,246740,1041000,20,0.24,0.21,0.1,0.35,41306,0.1,41331,
07768P兆豐DV,18000,156000,7,0.12,0.13,0.11,0.18,41311,0.1,41331,
07769P兆豐DW,11510,595000,19,0.02,0.02,0.01,0.03,41306,0.01,41330,
07770P元富9W,2113960,1420000,18,1.49,1.49,1.53,1.65,41324,1.32,41306,
07771PLX元大,35900,90000,2,0.4,0.4,0.39,0.41,41310,0.39,41311,
07772P永豐57,34500,50000,1,0.69,0.69,0.69,0.69,41327,0.69,41327,
07774P群益H5,900,10000,1,0.09,0.09,0.09,0.09,41311,0.09,41311,
07775P國票MI,2800,10000,1,0.28,0.28,0.28,0.28,41309,0.28,41309,
07776P大華5Y,1380,3000,1,0.46,0.46,0.46,0.46,41309,0.46,41309,
07777P大華5Z,6270,62000,10,0.1,0.12,0.05,0.22,41306,0.05,41323,
07779P兆豐DZ,63460,1499000,32,0.04,0.05,0.02,0.08,41310,0.02,41331,
07780P兆豐FA,8460,846000,19,0.01,0.01,0.01,0.01,41332,0.01,41332,
07782P58富邦,792630,2586000,58,0.31,0.29,0.21,0.57,41306,0.17,41330,
07783P62富邦,12000,100000,2,0.12,0.12,0.12,0.12,41309,0.12,41309,
07789PH8凱基,19040,151000,8,0.13,0.22,0.06,0.28,41306,0.06,41330,
07790PH9凱基,553550,678000,12,0.82,0.82,0.86,0.86,41332,0.79,41326,
07791PMB元大,102780,552000,9,0.19,0.2,0.11,0.29,41306,0.11,41330,
07792PMC元大,829310,1601000,15,0.52,0.67,0.53,0.81,41306,0.47,41330,
07793PMD元大,2040,6000,1,0.34,0.34,0.34,0.34,41323,0.34,41323,
07794PME元大,30080,103000,8,0.29,0.31,0.27,0.37,41306,0.25,41323,
07796P工銀N9,99990,66000,2,1.52,1.52,1.53,1.53,41327,1.5,41306,
07797P中信M2,34370,98000,6,0.35,0.24,0.16,0.39,41306,0.14,41330,
07798P中信M3,1367110,2938000,86,0.47,0.4,0.31,0.71,41306,0.26,41330,
07799P69富邦,5950,18000,5,0.33,0.34,0.34,0.35,41310,0.31,41309,
07800P73富邦,1085880,1000000,61,1.09,1.13,0.96,1.62,41311,0.96,41332,
07801P亞東94,7700,10000,1,0.77,0.77,0.77,0.77,41306,0.77,41306,
07803P國泰2U,250830,301000,9,0.83,0.83,0.79,1,41306,0.75,41326,
07805P群益H9,3089040,4728000,150,0.65,0.48,0.42,0.82,41306,0.35,41330,
07807P永豐70,204080,308000,9,0.66,0.64,0.62,0.7,41310,0.6,41325,
07808P01元富,18420,238000,4,0.08,0.15,0.04,0.32,41306,0.04,41323,
07809P02元富,649520,1659000,35,0.39,0.46,0.29,0.78,41306,0.25,41328,
07810P03元富,2045930,3520000,110,0.58,0.66,0.58,1.05,41306,0.47,41325,
07811P大華6G,4000,20000,1,0.2,0.2,0.2,0.2,41323,0.2,41323,
07813PMH元大,8000,60000,3,0.13,0.13,0.13,0.14,41309,0.13,41310,
07814PMI元大,14470,21000,3,0.69,0.69,0.67,0.71,41310,0.67,41332,
07815P78富邦,532150,647000,4,0.82,0.82,0.83,0.83,41328,0.81,41306,
07816P80富邦,352180,822000,18,0.43,0.49,0.48,0.54,41311,0.36,41326,
07819P亞東B1,6250,625000,15,0.01,0.01,0.01,0.01,41332,0.01,41332,
07820P亞東B3,500,5000,1,0.1,0.1,0.1,0.1,41309,0.1,41309,
07823P兆豐FM,29800,120000,7,0.25,0.26,0.22,0.31,41309,0.22,41324,
07834P國泰2Y,13700,30000,3,0.46,0.46,0.36,0.51,41311,0.36,41327,
07837P康和KP,1400,10000,1,0.14,0.14,0.14,0.14,41310,0.14,41310,
07838P統一HF,106480,213000,9,0.5,0.48,0.44,0.58,41310,0.41,41324,
07841P群益I7,2017140,4184000,79,0.48,0.48,0.5,0.54,41324,0.4,41309,
07842P群益I8,125780,140000,9,0.9,0.87,1,1,41332,0.72,41309,
07843P05元富,19800,1683000,26,0.01,0.01,0.01,0.03,41309,0.01,41332,
07844P06元富,41430,670000,13,0.06,0.08,0.06,0.09,41306,0.06,41309,
07845P07元富,175050,1186000,30,0.15,0.15,0.1,0.26,41324,0.09,41328,
07849PMP元大,4720,4000,1,1.18,1.18,1.18,1.18,41331,1.18,41331,
07850PMQ元大,106070,101000,3,1.05,1.05,1.05,1.09,41306,1.02,41309,
07851P96富邦,8300,26000,2,0.32,0.55,0.3,0.8,41310,0.3,41332,
07852PMV元大,100470,443000,19,0.23,0.23,0.28,0.28,41332,0.18,41328,
07854P永豐78,365250,810000,20,0.45,0.48,0.37,0.64,41311,0.37,41332,
07855P統一HJ,105620,289000,6,0.37,0.36,0.38,0.38,41332,0.35,41324,
07856P統一HK,901400,2273000,67,0.4,0.32,0.24,0.63,41306,0.16,41325,
07859P98富邦,648670,804000,55,0.81,0.87,0.73,1.25,41311,0.67,41330,
07860PK5凱基,15340,58000,3,0.26,0.26,0.23,0.27,41311,0.23,41323,
07861PNE元大,122990,409000,14,0.3,0.32,0.32,0.36,41324,0.28,41310,
07862PNF元大,990,99000,1,0.01,0.01,0.01,0.01,41325,0.01,41325,
07863PNG元大,9900,180000,2,0.06,0.06,0.06,0.06,41326,0.05,41325,
07864PNH元大,988390,748000,23,1.32,1.16,0.77,1.4,41306,0.77,41331,
07865P亞東B7,14310,101000,4,0.14,0.17,0.06,0.23,41306,0.06,41332,
07866P群益J7,4565690,12924000,304,0.35,0.33,0.27,0.62,41306,0.21,41330,
07867P群益J9,748430,880000,121,0.85,0.81,0.7,0.96,41311,0.66,41327,
07868P國泰3A,22000,100000,3,0.22,0.22,0.22,0.22,41310,0.22,41310,
07869PA2富邦,45030,361000,11,0.12,0.12,0.04,0.2,41306,0.04,41328,
07872P日盛F5,19900,40000,4,0.5,0.5,0.48,0.51,41328,0.48,41330,
07875PNM元大,24790,299000,12,0.08,0.08,0.05,0.13,41306,0.05,41330,
07876PNN元大,45120,89000,4,0.51,0.51,0.47,0.55,41309,0.47,41325,
07877PNP元大,3042100,2908000,51,1.05,1.06,1.24,1.26,41332,0.92,41323,
07878P26元富,156850,1670000,20,0.09,0.14,0.07,0.37,41306,0.06,41332,
07879P28元富,56180,100000,5,0.56,0.7,0.49,0.8,41309,0.49,41327,
07880P日盛G2,229160,686000,13,0.33,0.35,0.24,0.43,41306,0.24,41330,
07881P日盛G3,17440,73000,9,0.24,0.26,0.24,0.29,41306,0.21,41331,
07882P亞東C3,700,10000,1,0.07,0.07,0.07,0.07,41311,0.07,41311,
07883P亞東C5,1800,2000,1,0.9,0.9,0.9,0.9,41306,0.9,41306,
07884P中信N8,1474240,1283000,19,1.15,1.18,1.16,1.25,41310,1.13,41332,
07885P中信AA,573020,836000,25,0.69,0.58,0.54,0.84,41311,0.48,41325,
07886PNQ元大,819110,579000,36,1.41,1.6,1.04,2.5,41306,1.04,41332,
07887PNR元大,3176010,1755000,236,1.81,1.67,1.53,3.22,41306,1.01,41325,
07888PNS元大,168730,1296000,23,0.13,0.13,0.13,0.15,41324,0.1,41330,
07889PNT元大,1302120,297000,24,4.38,4.4,4.7,4.75,41323,3.83,41325,
07890P群益K6,2910030,2481000,37,1.17,1.16,1.48,1.49,41331,0.98,41323,
07891P群益K7,204550,286000,19,0.72,0.7,0.63,0.97,41310,0.57,41327,
07892P群益K8,278380,487000,18,0.57,0.58,0.44,0.86,41310,0.38,41325,
07893P30元富,414440,175000,6,2.37,2.34,2.36,2.62,41310,1.95,41326,
07894P34元富,111710,224000,5,0.5,0.52,0.49,0.57,41310,0.49,41332,
07895P35元富,148010,533000,9,0.28,0.17,0.07,0.31,41310,0.07,41332,
07897PL4凱基,1000,20000,2,0.05,0.05,0.05,0.05,41310,0.05,41310,
07898P中信AD,4920,81000,5,0.06,0.04,0.02,0.08,41306,0.02,41331,
07899P工銀AS,32390,67000,6,0.48,0.44,0.32,0.57,41311,0.32,41332,
07900PA5富邦,382920,716000,16,0.53,0.52,0.46,0.6,41306,0.46,41332,
07902P統一HV,153400,1314000,19,0.12,0.14,0.11,0.23,41306,0.1,41325,
07903PYL元大,9500,50000,1,0.19,0.19,0.19,0.19,41311,0.19,41311,
07904PYM元大,10050,866000,22,0.01,0.01,0.01,0.02,41331,0.01,41332,
07905PYN元大,1537730,1609000,48,0.96,0.93,0.83,1.04,41310,0.83,41332,
07907P國泰3U,36450,122000,11,0.3,0.29,0.18,0.37,41309,0.18,41332,
07908P國泰3V,2951260,2487000,88,1.19,1.27,1.31,1.49,41311,1.02,41330,
07909P37元富,196630,794000,11,0.25,0.3,0.11,0.53,41306,0.11,41332,
07910P中信AE,16150,395000,25,0.04,0.06,0.01,0.1,41306,0.01,41332,
07911PB2富邦,27744720,17959000,499,1.54,1.39,1.22,2.3,41310,1.1,41332,
07912PM3凱基,238480,1545000,36,0.15,0.15,0.12,0.2,41309,0.11,41330,
07913PM7凱基,45800,80000,7,0.57,0.56,0.47,0.67,41310,0.47,41327,
07914PN7凱基,234000,292000,4,0.8,0.76,0.72,0.84,41306,0.72,41326,
07915PZA元大,177580,253000,11,0.7,0.69,0.72,0.77,41306,0.6,41325,
07919P統一JP,1520,4000,1,0.38,0.38,0.38,0.38,41331,0.38,41331,
07920P統一JQ,198990,266000,23,0.75,0.73,0.68,0.9,41306,0.62,41328,
07922P兆豐HK,460010,725000,17,0.63,0.67,0.73,0.73,41330,0.59,41323,
07923P國泰3Y,4000,160000,4,0.02,0.02,0.01,0.04,41310,0.01,41325,
07924P國泰3Z,1950,65000,2,0.03,0.03,0.03,0.03,41332,0.03,41332,
07925PZB元大,130110,870000,15,0.15,0.16,0.1,0.28,41323,0.1,41330,
07927P統一JW,2760,23000,1,0.12,0.12,0.12,0.12,41311,0.12,41311,
07928P統一JX,4400,110000,2,0.04,0.04,0.04,0.04,41311,0.04,41311,
07929P國票MU,33700,313000,20,0.11,0.11,0.08,0.14,41306,0.08,41332,
07930P國票MV,18330,26000,2,0.7,0.7,0.68,0.73,41323,0.68,41324,
07931P國票MZ,49560,151000,4,0.33,0.28,0.22,0.36,41310,0.22,41331,
07932P國票NA,36900,90000,1,0.41,0.41,0.41,0.41,41306,0.41,41306,
07933P76元富,379680,491000,10,0.77,0.75,0.72,0.82,41310,0.67,41331,
07935P日盛L3,106200,2983000,44,0.04,0.03,0.01,0.07,41306,0.01,41325,
07937P日盛L5,933640,1151000,49,0.81,0.85,0.86,1.01,41311,0.68,41330,
07939PE9富邦,391290,256000,8,1.53,1.53,1.54,1.54,41323,1.52,41311,
07940P國泰4B,1143760,1218000,34,0.94,0.82,0.68,1.2,41310,0.68,41332,
07941PZQ元大,1654950,1610000,37,1.03,1.08,0.94,1.16,41310,0.93,41330,
07942PZR元大,856640,1304000,48,0.66,0.64,0.51,0.8,41323,0.47,41330,
07943P80元富,281970,1080000,11,0.26,0.29,0.26,0.31,41326,0.24,41332,
07944P日盛L9,15580,41000,3,0.38,0.38,0.38,0.38,41310,0.38,41310,
07945P日盛M1,108860,191000,11,0.57,0.61,0.63,0.72,41324,0.51,41309,
07947P兆豐HM,1800,30000,3,0.06,0.06,0.06,0.06,41331,0.06,41331,
07948P兆豐HN,1019070,1651000,49,0.62,0.6,0.61,0.68,41326,0.56,41330,
07949P兆豐HW,704770,1081000,25,0.65,0.56,0.49,0.7,41311,0.46,41332,
07950P中信AR,2600,10000,1,0.26,0.26,0.26,0.26,41309,0.26,41309,
07951P88元富,1037000,615000,11,1.69,1.59,1.56,1.76,41311,1.54,41306,
07953P國泰4C,411830,430000,8,0.96,0.94,0.86,0.99,41309,0.86,41330,
07954PZV元大,5900,5000,1,1.18,1.18,1.18,1.18,41331,1.18,41331,
07955PZW元大,54043130,41608000,1040,1.3,1.24,1.11,1.75,41311,1.01,41306,
07956P永豐2W,10100,34000,4,0.3,0.28,0.24,0.33,41310,0.24,41325,
07957P日盛M7,933810,5157000,125,0.18,0.16,0.09,0.29,41306,0.09,41332,
07958P中信AT,7880,11000,2,0.72,0.66,0.58,0.73,41311,0.58,41323,
07959PF3富邦,4824920,2828000,65,1.71,1.73,1.6,2.19,41310,1.51,41306,
07960PF4富邦,9750,35000,2,0.28,0.35,0.25,0.45,41306,0.25,41327,
07961P國泰4E,20580,409000,17,0.05,0.06,0.04,0.13,41306,0.04,41328,
07962P92元富,494100,4937000,117,0.1,0.07,0.04,0.2,41306,0.02,41330,
07963P93元富,1491170,9200000,229,0.16,0.14,0.12,0.29,41306,0.06,41326,
07964P元大AC,37010,872000,23,0.04,0.05,0.05,0.11,41306,0.02,41325,
07965P永豐2Z,1102930,2806000,46,0.39,0.42,0.45,0.5,41310,0.35,41330,
