櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"102年1月  Jan., 13",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 295,799,422,390元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,506,985筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,878,106,691股",,,,,,4. 成交量週轉率： 13.17%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
1259,安心    ,35504541,428246,522,82.9,85,81,82.67,83,26.02,3.61,1.32,1.77
2718,桃園店  ,1150195,26001,27,44.23,45.5,41.5,44.54,45.5,34.21,3.3,0.12,1.83
2719,燦星旅  ,60583808,2502564,1786,24.2,25.45,22.75,23.87,24.65,41.08,2.64,6.9,1.77
2724,F-富驛  ,352891736,5904724,2775,59.76,65,48.2,56.58,57.9,22.71,1.26,18.66,2.04
2729,瓦城    ,300743947,1550167,1344,194,199,188,194.06,195.5,24.53,4.09,6.66,2.74
5701,劍湖山  ,132728491,25168087,6619,5.27,5.6,5,5.24,5.31,N/A,0,6.05,0.84
5703,亞都麗緻,11891122,517001,359,23,23.8,22.25,22.94,22.6,25.11,2.21,0.74,1.85
5704,老爺知  ,5825537,294179,161,19.8,21,18.8,19.75,19.6,26.13,3.57,0.76,1.54
5820,日盛金控,703675079,79286041,13386,8.87,9.48,8.15,8.41,9.03,10.5,8.19,2.91,0.83
6008,凱基證券,209204548,14855305,2713,14.08,14.25,14,14.06,14.1,38.11,2.84,0.45,0.96
6015,宏遠證券,770926412,91252443,17878,8.44,9.05,7.56,8.25,8.7,2.38,0,19.97,0.71
6016,康和證券,183023482,26129455,5308,7,7.42,6.54,6.85,7.2,N/A,0,3.78,0.64
6020,大展證券,7502381,541579,307,13.85,14.3,13,13.4,13.8,60,0,0.23,0.97
6021,大慶證券,115154054,10022124,2974,11.48,12.3,10.5,11.3,11.8,27.44,0,3.27,0.83
6022,大眾證  ,129049588,15579304,3281,8.28,8.61,7.77,8.12,8.38,N/A,0,4.12,0.7
6023,元大期貨,18611546,568107,408,32.76,33.2,32.2,32.73,32.85,15.21,7.31,0.24,1.27
6024,群益期  ,65809449,2480374,1112,26.53,26.95,26.05,26.47,26.75,11.38,8.6,2.69,1.36
2916,滿心企業,38050472,2011960,943,18.91,19.3,18.5,18.8,18.6,19.79,8.06,3.68,1.17
2924,F-東凌  ,214486142,3358102,1386,63.87,65.6,59.2,63.85,60,13.99,4.67,11.11,2.86
2926,誠品生  ,700942764,3508908,2513,199.76,206,189,195.75,193.5,29.59,2.49,7.77,9.39
5902,德記洋行,12914230,977322,546,13.21,13.45,12.85,13.21,13.1,N/A,0,1.03,2.15
5903,全家    ,208724973,1555149,1430,134.21,136.5,131.5,134.04,133.5,36.08,2.7,0.7,7
5904,寶雅國際,439073246,5409208,4101,81.17,86.4,75.8,80.82,86,16.01,3.93,5.9,4.5
5905,南仁湖  ,245819684,20782934,5833,11.82,12.15,11.35,11.69,11.75,N/A,0,9.83,0.96
6195,詩肯    ,84918789,1835022,1365,46.27,47.9,44.5,46.01,46.1,9.06,10.85,4.6,2.77
8433,弘帆    ,53444709,2022004,1350,26.43,27.4,24.65,26.36,27,15,6.67,3.08,1.78
8941,關中    ,873253,242474,105,3.6,4.06,3.32,3.61,3.36,N/A,0,0.19,2.3
9960,邁達康  ,3454322,204750,198,16.87,17.4,16.5,16.93,16.55,10.89,8.46,0.61,1.25
1584,精剛精密,287661055,17647822,5717,16.3,17.05,15.75,16.15,16.2,N/A,3.09,21.14,0.93
2221,大甲    ,235402339,14098855,5529,16.69,17.9,14.05,15.9,16,15.38,8.13,33.23,1.21
2640,大車隊  ,82439343,1126696,822,73.16,75,71.1,72.78,74,17.54,2.7,2.95,3.77
3284,太普高  ,71276658,5730653,2043,12.43,12.75,12.15,12.36,12.3,16.62,0,10.57,0.86
4430,耀億    ,60331882,1825688,937,33.04,33.7,32,33.02,33.05,14.25,3.93,3.63,1.1
5304,鼎創達  ,3449511,845562,725,4.07,4.5,3.84,4.09,3.99,N/A,0,0.45,0.76
5312,寶島科  ,347044771,4448752,2833,78,79.5,75.6,77.79,78.5,16.77,3.31,7.41,3.04
5530,龍巖    ,1233949230,13512190,9421,91.32,95.5,87.7,90.79,88.6,17.2,3.39,3.39,4.56
6186,新潤興業,108515456,4093819,1946,26.5,29.5,24.5,25.76,29.25,731.25,0,7.16,2.55
6294,智基科技,25018895,349262,354,71.63,85.7,47.6,64.67,67.9,17.28,0,2.28,6.68
6803,崑鼎投控,56276321,391918,354,143.59,145,142,143.68,144.5,14.79,5.7,0.65,3.16
8390,金益鼎  ,99269440,3437306,2070,28.88,29.8,27.8,28.77,28.6,18.82,6.15,4.72,1.34
8401,白紗科技,40501215,2481332,1151,16.32,17,15.7,16.32,16.5,9.38,7.88,5.57,1.1
8418,F-必勝  ,12397577,436665,301,28.39,30.4,26.5,28.2,26.75,33.44,11.21,0.72,0.9
8421,旭源    ,44165773,2209099,1304,19.99,20.95,18.5,19.48,19,27.94,4.74,5.79,1.22
8423,F-保綠  ,5220709,176750,159,29.53,32.55,27.5,29.93,29.15,19.83,1.82,1.04,1.8
8426,F-紅木  ,104100217,2468903,868,42.16,43.5,41.8,42.28,42.1,10.66,8.31,5.88,2.59
8435,鉅邁    ,302533698,7058792,4963,42.85,48,39,43.24,44.7,16.37,6.71,23.85,2.52
8905,裕國    ,85474374,4515421,419,18.92,19.15,17.8,18.5,18.95,10.41,3.17,3.78,1.21
8906,花王企業,18357373,2044727,264,8.97,9.34,8,8.69,9.34,233.5,0,3.98,1.1
8913,華夏資融,15813446,1158935,524,13.64,14.2,13.1,13.75,13.7,19.03,2.92,2.33,0.9
8916,光隆    ,69539323,3268082,1557,21.27,22.1,20.2,20.78,20.6,10.73,4.85,3.65,0.96
8921,沈氏印刷,386615,21197,24,18.24,19.6,17.35,18.97,18.4,14.41,4.37,0.05,1.05
8923,時報出版,2258439,143511,103,15.73,17,15.3,16.02,15.9,17.44,6.37,0.47,1.13
8924,大田精密,20773591,1141643,697,18.19,18.6,17.85,18.13,18.15,30.25,3.31,0.94,1.09
8925,偉盟工業,462739872,42905356,10369,10.78,11.9,9.87,10.9,10.4,N/A,1.92,14.99,0.84
8928,鉅明    ,4498030,657644,246,6.83,7.2,6.7,6.84,6.7,N/A,0,1.03,0.92
