櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,
06月 Jun. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 274,436,547,515元",,,,,4. 加權平均本益比：16.20   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 43.97,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,202,318,182股",,,,,5. 加權平均殖利率： 7.31%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,567,524筆",,,,,6. 成交量週轉率： 10.84%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
9946,金革科技,2209124,148807,79,14.84,16.05,13.2,14.87,13.2,NA,3.78,0.58,1.41
9949,琉園    ,38826534,828195,596,46.88,50.5,44.1,46.88,45.9,28.51,3.48,1.98,2.57
1742,台蠟    ,44491560,895991,546,49.65,51.9,47.5,49.71,47.5,10.51,7.68,2.95,2.48
1787,福盈科技,17610985,1354825,606,12.99,14.2,11.85,13.07,11.9,13.08,10.5,2.36,0.81
3303,岱稜    ,209745943,5135750,3048,40.84,49.3,32.55,41.55,32.55,9.25,7,8.37,1.31
4702,中美聯合,12589204,1833392,497,6.86,7.67,5.44,6.7,5.88,84,0,3,0.82
4703,金美克能,10051709,1200158,358,8.37,9.4,7.15,8.37,7.5,NA,0,1.75,1.23
4706,大恭化學,23028065,2069340,518,11.12,12.2,9.21,11.32,9.21,9.9,6.51,2.62,0.62
4707,磐亞    ,99943739,5779163,1737,17.29,19,15.1,17.22,15.1,9.68,0,3.05,0.8
4711,永純    ,12895405,761301,349,16.93,17.9,16.1,17.14,16.6,13.83,8.43,1.25,0.96
4712,南璋    ,17762304,2440460,912,7.27,8.13,6.68,7.35,7.29,33.14,6.85,3.81,0.6
4714,永捷    ,23940505,2140053,683,11.18,12.65,9.6,11.26,9.6,9.06,10.41,5.04,0.63
4716,大立    ,414629363,19184331,6939,21.61,24.5,15.35,21.32,17,NA,1.47,36.81,1.43
4720,德淵企業,20133036,1596198,701,12.61,13.6,11.5,12.7,11.5,10.65,0,2.61,0.84
4721,美琪瑪  ,691525170,18158476,9378,38.08,42.5,32.3,36.93,32.3,12.67,3.99,28.4,2.16
4722,國精化學,9684566,1008436,313,9.6,10.35,8.52,9.42,8.68,32.15,5.76,1.63,0.62
6509,聚和國際,1317564002,59460003,21893,22.15,25.2,17.3,21.01,17.3,108.13,13.75,43.58,1.06
1565,精華光學,281322461,1995405,1485,140.98,146,137.5,141.64,138,12.7,3.84,3.97,3.67
1777,生泰合成,19043261,599443,396,31.76,33.8,30.1,31.58,30.1,16.01,7.97,2.77,1.67
1781,合世生醫,31490700,1452361,890,21.68,25.2,18,21.9,18,NA,1.72,4.15,2.05
1784,訊聯    ,231014647,3410751,2388,67.73,75.8,60.3,67.95,61.3,24.92,0.94,11.04,3.42
3118,進階    ,154346311,3450061,2194,44.73,51.5,32.55,42,32.55,17.88,3.07,11.16,2.58
3205,天騵生科,4215418,507600,169,8.3,8.94,7.72,8.52,8.56,NA,0,1.71,2.06
3218,大學光學,33606261,819932,532,40.98,45.8,37.8,41.28,38,29.23,4.34,2.04,2.33
3266,弘如洋  ,25830300,1211831,573,21.31,24.2,19.55,21.55,20.8,260,5.57,5.23,1.75
4102,永日化工,38235050,2183000,920,17.51,19.5,15.7,17.57,15.9,NA,3.14,6.61,1.16
4103,百略    ,51180737,1269519,830,40.31,42.7,39,40.55,39.1,10.43,6.39,1.08,1.91
4105,東洋藥品,182975702,3967735,2265,46.11,51.4,41.85,46.75,43,14.88,6.27,4.27,2.21
4107,邦拓    ,237495216,8641645,4211,27.48,30.9,24.75,27.5,24.75,5.29,2.54,11.37,1.56
4108,懷特    ,476314029,11369808,6649,41.89,48,37.45,41.42,37.5,31.25,0,12.07,2.42
4109,加捷    ,67764077,3261361,1877,20.77,24,16.2,20.43,16.25,17.47,9.96,7.46,1.1
4111,濟生    ,43323929,2771120,1244,15.63,17.3,13.75,15.72,14.4,34.29,4.86,5.79,0.89
4113,聯上生技,4328681,356811,210,12.13,12.9,11.1,12.12,11.5,NA,0,1.42,1.46
4114,健喬信元,122775751,4387273,2489,27.98,33.3,22.9,28.2,22.9,42.41,1.87,7.65,1.81
4120,友華生技,631871575,11108592,6734,56.88,63.5,49.6,56.8,49.6,13.55,2.6,21.59,2.32
4121,優盛醫學,212611032,11207334,4706,18.97,23.7,15.35,19.55,15.4,8.19,6.94,16.55,0.91
4123,晟德    ,74815740,1785030,1279,41.91,48.2,35.05,42.26,35.05,8.53,1.19,6.08,1.92
4126,太平洋醫,137382246,4706182,2170,29.19,33.25,25.75,29.5,26.55,8.88,5.64,11.25,1.66
4127,天良    ,34803460,2308543,1168,15.07,16.55,13.6,15.24,14.25,178.13,3.5,5.25,0.85
4128,中天生技,1083180347,32896412,15528,32.92,37.15,27.25,31.75,27.25,NA,0,28.93,2.42
