櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
97年09月 Sep.08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 182,139,795,461元",,,,,4. 加權平均本益比：11.89   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 40.90,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,382,932,625股",,,,,5. 加權平均殖利率： 10.60%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,294,838筆",,,,,6. 成交量週轉率： 12.55%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5903,全家    ,9174349,186966,122,49.07,49.9,48.3,49.02,49,14.71,4.69,0.08,3.3
5904,寶雅國際,49051251,2222314,1089,22.07,24.65,20,22.67,20.1,6.93,9.45,3.35,1.21
5905,南仁湖  ,190024716,25173821,7831,7.54,11.35,5.66,7.79,6.54,NA,11.92,14.4,0.51
8941,關中    ,52634336,4355903,1501,12.08,13.5,11.15,12.39,11.15,NA,8.07,4.59,0.65
9960,邁達康  ,6093633,393375,245,15.49,18.55,12.85,15.82,15.7,6.33,12.86,1.63,1.01
1584,精剛精密,15389200,1150721,527,13.37,16.6,11,13.65,11,15.07,13.63,2.7,0.53
2221,大甲    ,4891864,384001,274,12.73,15.45,10.45,12.88,10.5,6.86,14.28,0.91,0.61
3284,太普高  ,7469149,1131919,406,6.59,8.3,5.3,7.24,5.3,NA,0,2.73,0.5
3388,崇越電通,272213995,3887121,2917,70.02,89.7,59.8,73.24,61.6,6.29,8.11,6.98,1.46
5312,寶島科  ,70154624,2041368,950,34.36,40,27,33.44,27,11.02,7.77,3.4,1.9
8390,金益鼎  ,131963720,2936446,1743,44.93,59,38.7,47.06,40.5,9.83,5.55,5.47,1.71
8705,東隆五金,44655323,1431093,854,31.2,35.7,28.1,31.63,29.5,5.32,12.03,1.72,1.79
8905,裕國    ,8384438,650055,235,12.89,14.5,10.95,12.38,11.05,15.79,6.33,0.54,0.87
8906,花王企業,2910548,688205,249,4.22,4.6,3.69,4.34,4.4,NA,2.27,1.34,0.45
