櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
98年04月 Apr.09,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 467,013,165,023元",,,,,4. 加權平均本益比：80.36,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 20,906,964,578股",,,,,5. 加權平均殖利率： 9.53%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 5,296,482筆",,,,,6. 成交量週轉率： 30.15%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
1777,生泰合成,166594056,4785102,2455,34.81,39.05,30.5,33.77,35.55,14.57,4.27,22.14,1.91
1781,合世生醫,186731765,10720569,4626,17.41,22.6,11,16.91,17.8,NA,0,30.59,2.27
1784,訊聯    ,2656574789,32701367,21560,81.23,98.5,60.1,78.25,76.3,44.62,2.03,103.29,3.8
1799,紅電醫  ,883224852,28108712,12708,31.42,37.4,18.55,29.01,32,24.43,6.12,131.28,2.02
3118,進階    ,184965559,5044491,3049,36.66,39.3,32.2,36.21,32.8,18.22,3.04,16.32,2.15
3164,景岳科技,563763734,22180027,8616,25.41,32.45,19,25.15,26.3,27.68,2.28,44.2,2.16
3205,天騵生科,2904651,391105,141,7.42,9,5.58,7.43,8,NA,0,1.32,2.48
3218,大學光學,332715574,9146093,4805,36.37,42,27,33.58,36.65,NA,2.72,22.76,2.63
3266,弘如洋  ,294946762,15101545,6550,19.53,22.7,12.6,18.53,17.1,NA,0,65.22,1.45
4102,永日化工,616797088,18986930,9445,32.48,37.75,24.6,31.04,32.5,116.07,1.53,57.45,2.42
4103,百略    ,875535260,22259348,11114,39.33,44.6,33.3,37.34,43.5,NA,6.43,18.76,2.17
4105,東洋藥品,6935549752,96061012,48744,72.19,90.8,52.8,69.06,77.1,31.21,4.4,87.6,4.29
4107,邦特生技,1315383277,44223571,18810,29.74,32.1,25.8,29.22,29.5,15.86,5.08,58.19,1.83
4109,加捷    ,341409001,16475034,7809,20.72,23.45,17.05,20.13,18.8,39.17,5.85,37.15,1.36
4111,濟生    ,432166334,24861097,9579,17.38,19.3,15.05,17.07,17.4,22.03,2.29,51.96,1.05
4113,聯上生技,89707866,5218472,2555,17.19,21.3,10.65,15.73,14.6,NA,0,11.54,1.71
4114,健喬信元,3368560377,85362564,37988,39.46,45,27.9,37.84,38.55,NA,2.04,139.7,3.28
4120,友華生技,2342152768,40129521,22819,58.36,66.3,50.5,57.41,54.2,13.45,2.95,69.78,2.29
