櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
"98年05月 May, 09",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 510,738,973,089元",,,,,4. 加權平均本益比：99.67,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 17,221,452,977股",,,,,5. 加權平均殖利率： 5.69%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,668,186筆",,,,,6. 成交量週轉率： 24.84%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
5902,德記洋行,23596999,9424364,1154,2.5,3.2,1.92,2.33,2.4,NA,0,4.1,1.03,,,,
5903,全家    ,64861193,1146008,261,56.59,59.9,52.6,54.24,59,17.93,3.89,0.15,3.47,,,,
5904,寶雅國際,95511042,3363031,1512,28.4,29.25,27.7,28.28,28.5,9.22,6.66,5.07,1.53,,,,
5905,南仁湖  ,421671033,43594936,11210,9.67,11,8.4,9.33,10.55,NA,0,24.94,0.85,,,,
8941,關中    ,76403865,6797718,1777,11.23,11.85,10.45,11.16,11.7,NA,7.69,7.39,0.76,,,,
9960,邁達康  ,10600309,718792,440,14.74,15.65,14.2,14.95,14.8,10.35,13.64,3.07,0.99,,,,
1584,精剛精密,34173477,2334416,959,14.63,15.7,13.55,14.61,15.15,NA,9.9,5.47,0.78,,,,
2221,大甲    ,22628459,2276015,835,9.94,11.2,8.73,9.72,10.7,NA,14.01,5.36,0.64,,,,
3284,太普高  ,35107701,3842495,1129,9.13,10.65,7.81,8.84,9.32,116.5,0,9.28,0.89,,,,
3388,崇越電通,562172385,10055519,6248,55.9,63.8,50.9,54.13,58.7,14.18,8.51,18.06,1.52,,,,
5312,寶島科  ,674088946,15274157,6656,44.13,52.8,33.45,42.79,51,20.08,4.11,25.43,3.09,,,,
8390,金益鼎  ,436899284,11577749,6408,37.73,45.1,31,36.49,40,36.04,5.62,21.57,2.19,,,,
8705,東隆五金,42320498,1650658,974,25.63,27,24.5,25.57,25.1,7.23,14.14,1.98,1.86,,,,
8905,裕國    ,25867441,1904979,665,13.57,15.6,10.65,12.42,15.6,NA,4.48,1.59,1.27,,,,
8906,花王企業,8053265,1926473,675,4.18,4.43,3.86,4.18,4.08,NA,0,3.75,0.45,,,,
8913,華夏資融,20178431,2103284,835,9.59,10.4,8.51,9.3,9.69,NA,0,5.98,0.96,,,,
8916,光隆    ,3009671,304220,162,9.89,10.6,9.4,10.04,9.95,18.77,5.02,0.37,0.48,,,,
8921,沈氏印刷,779459,82229,61,9.48,9.8,9.03,9.47,9.67,30.22,7.23,0.18,0.59,,,,
8923,時報出版,95148028,7393789,106,12.86,14.5,13.5,13.9,14.2,13.65,4.92,24.34,1.01,,,,
8924,大田精密,431876110,10570162,6095,40.85,44.5,38,40.36,42.1,12.03,14.48,8.72,1.92,,,,
8925,偉盟工業,470846807,26853545,8737,17.53,19.3,16.05,17.62,16.9,15.36,8.57,13.62,1.15,,,,
8928,鉅明    ,63777025,4914719,1410,12.97,13.6,12.6,12.96,12.95,10.04,8.49,7.73,1.02,,,,
8929,富堡工業,41612053,2328443,886,17.87,20.7,15,17.97,17.5,6.6,0,12.12,1.47,,,,
8932,宏大    ,80086150,7084856,1454,11.3,12.65,8.56,11.15,11.65,194.17,0,18.74,1.43,,,,
8933,愛地雅  ,3836407562,139107093,45599,27.57,30.9,24,27.72,28.85,16.49,1.73,121.66,2.15,,,,
8934,世?,0,0,0,0,0,0,0,2.12,NA,0,0,2.52,,,,
8935,邦泰    ,102983051,24682689,4269,4.17,5.16,3.2,4.02,4.77,NA,10.48,16.44,0.67,,,,
8936,國統國際,271350689,15523769,5149,17.47,19,16,17.08,18.3,NA,5.46,22.11,1.54,,,,
8937,合騏    ,11588066,1301681,517,8.9,9.56,8.32,8.87,9.42,39.25,1.59,1.78,0.75,,,,
8938,明安國際,1668627695,30152495,15330,55.33,59.9,47.05,55.66,57,8.91,8.19,25.34,1.99,,,,
